job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI01712,Robotics Engineer,107810,USD,SE,FL,China,L,Denmark,100,"PyTorch, TensorFlow, GCP, Spark, AWS",Master,9,Energy,2024-07-24,2024-08-30,2448,7.7,Algorithmic Solutions
AI01713,AI Product Manager,100402,EUR,SE,FT,Germany,S,United Kingdom,50,"Azure, Kubernetes, Mathematics, Docker, Tableau",PhD,6,Media,2024-02-05,2024-04-10,1440,7.6,Cognitive Computing
AI01714,ML Ops Engineer,161115,USD,EX,FL,Finland,M,Finland,0,"Mathematics, MLOps, GCP, R",Bachelor,13,Government,2024-12-13,2025-01-18,955,9.7,AI Innovations
AI01715,Data Engineer,110941,USD,MI,CT,United States,L,United States,0,"GCP, Spark, Azure, Python",Associate,4,Telecommunications,2024-04-26,2024-06-02,2209,5.9,Quantum Computing Inc
AI01716,AI Specialist,66037,USD,MI,FL,South Korea,M,South Korea,50,"MLOps, R, Data Visualization, Scala, Docker",Bachelor,2,Automotive,2025-02-01,2025-03-19,1571,8.5,Algorithmic Solutions
AI01717,Principal Data Scientist,270252,EUR,EX,FT,Germany,L,India,50,"TensorFlow, Git, MLOps, Tableau",PhD,12,Real Estate,2025-03-06,2025-04-06,1662,5.4,Neural Networks Co
AI01718,Data Analyst,131112,EUR,SE,FL,Netherlands,M,Netherlands,50,"TensorFlow, SQL, NLP",Bachelor,5,Real Estate,2024-12-31,2025-03-14,779,5.1,Cloud AI Solutions
AI01719,Research Scientist,185695,GBP,EX,FL,United Kingdom,M,Israel,50,"Spark, Python, TensorFlow, Docker",PhD,13,Education,2025-02-09,2025-04-11,610,8.4,DataVision Ltd
AI01720,Research Scientist,53572,USD,EN,CT,Canada,M,Canada,0,"Kubernetes, Computer Vision, Python",Master,1,Real Estate,2024-11-11,2025-01-06,1526,6.2,Digital Transformation LLC
AI01721,Research Scientist,142646,GBP,SE,FT,United Kingdom,S,France,0,"PyTorch, SQL, Azure, R",Bachelor,9,Energy,2024-12-16,2025-02-16,1309,6.7,Machine Intelligence Group
AI01722,AI Specialist,127125,USD,EX,PT,Japan,M,Australia,0,"Tableau, SQL, PyTorch, Deep Learning, Git",Bachelor,10,Telecommunications,2025-01-21,2025-03-05,615,6.8,Digital Transformation LLC
AI01723,Machine Learning Researcher,186801,USD,EX,FT,Norway,M,Norway,0,"Azure, Data Visualization, TensorFlow",Bachelor,15,Real Estate,2024-02-02,2024-03-21,1231,7,AI Innovations
AI01724,AI Software Engineer,133565,USD,EX,FL,India,S,India,100,"Hadoop, PyTorch, Docker",Associate,13,Consulting,2024-11-14,2024-11-29,2124,9,Quantum Computing Inc
AI01725,Autonomous Systems Engineer,84479,EUR,MI,CT,France,L,France,0,"Git, Scala, Python, TensorFlow, SQL",Associate,2,Media,2024-03-26,2024-04-16,2167,9.9,DeepTech Ventures
AI01726,Data Analyst,122851,USD,SE,CT,India,L,India,0,"Kubernetes, GCP, NLP, MLOps",PhD,5,Automotive,2024-01-18,2024-03-03,1247,8.5,Cloud AI Solutions
AI01727,Data Engineer,130323,EUR,SE,PT,Netherlands,S,Netherlands,50,"R, Python, PyTorch, AWS, Kubernetes",Master,6,Education,2024-02-06,2024-03-31,2203,10,Smart Analytics
AI01728,Research Scientist,223202,USD,EX,CT,United States,L,India,0,"MLOps, GCP, Kubernetes, Linux, Hadoop",PhD,10,Consulting,2024-01-28,2024-03-29,1193,8.5,Cognitive Computing
AI01729,NLP Engineer,82405,EUR,MI,CT,Germany,M,Germany,0,"Spark, Statistics, Java",Associate,3,Automotive,2024-11-26,2025-01-19,1713,8.8,DeepTech Ventures
AI01730,Machine Learning Engineer,137257,USD,SE,FT,Australia,S,Australia,100,"Statistics, AWS, Mathematics, Azure, TensorFlow",Bachelor,9,Real Estate,2025-03-28,2025-06-07,2392,9.3,Neural Networks Co
AI01731,Machine Learning Engineer,153378,USD,MI,PT,Denmark,L,Denmark,0,"Docker, Mathematics, Deep Learning, Kubernetes, TensorFlow",Associate,4,Manufacturing,2024-06-18,2024-08-16,1437,7.7,DeepTech Ventures
AI01732,AI Research Scientist,180089,USD,EX,CT,Finland,L,China,100,"Data Visualization, SQL, Docker, R, Deep Learning",Master,17,Manufacturing,2025-03-10,2025-04-29,714,5.2,DataVision Ltd
AI01733,Robotics Engineer,193391,USD,EX,PT,Japan,L,Japan,100,"MLOps, GCP, Linux, Java",Master,12,Manufacturing,2024-03-17,2024-05-10,1736,5.1,Neural Networks Co
AI01734,Autonomous Systems Engineer,184262,EUR,EX,FT,France,S,France,0,"SQL, Statistics, R, Linux, Python",PhD,16,Government,2024-09-07,2024-10-04,927,6,TechCorp Inc
AI01735,Data Analyst,284013,EUR,EX,FL,Netherlands,L,Netherlands,0,"Python, NLP, Docker, Statistics",Master,15,Government,2024-02-26,2024-04-22,918,5,DataVision Ltd
AI01736,AI Consultant,62844,USD,EN,FL,Australia,M,Australia,50,"R, Linux, Docker, Kubernetes",Bachelor,0,Media,2024-09-04,2024-09-27,1570,7.1,Machine Intelligence Group
AI01737,ML Ops Engineer,86961,USD,EX,FL,Israel,S,Israel,100,"TensorFlow, Linux, Git, Docker, AWS",Bachelor,13,Finance,2024-07-31,2024-10-02,1325,9.8,Algorithmic Solutions
AI01738,AI Software Engineer,101381,EUR,MI,CT,Netherlands,S,Netherlands,0,"Git, R, SQL, Computer Vision",PhD,4,Education,2024-02-19,2024-04-07,2430,5,Autonomous Tech
AI01739,Data Scientist,119076,GBP,SE,PT,United Kingdom,M,United Kingdom,100,"R, PyTorch, GCP",Bachelor,7,Government,2024-06-01,2024-07-15,1641,8.2,Algorithmic Solutions
AI01740,ML Ops Engineer,39725,USD,EN,FL,Israel,M,Israel,50,"Python, NLP, Mathematics, Kubernetes",Associate,1,Retail,2025-01-29,2025-04-12,1820,7.8,Machine Intelligence Group
AI01741,Data Scientist,111609,USD,SE,FL,China,L,China,100,"Hadoop, Deep Learning, Git, Python, Mathematics",Master,6,Consulting,2025-01-08,2025-02-06,1529,5.9,Neural Networks Co
AI01742,Research Scientist,41596,USD,EN,FT,Austria,M,Austria,50,"Tableau, NLP, PyTorch, Data Visualization",Bachelor,0,Media,2024-08-03,2024-08-28,1060,9.2,AI Innovations
AI01743,Research Scientist,130148,USD,MI,PT,Switzerland,S,Germany,100,"Linux, Java, GCP, Computer Vision, Tableau",Master,2,Transportation,2024-12-13,2025-01-11,622,7.5,Advanced Robotics
AI01744,AI Consultant,119598,USD,MI,PT,United States,M,Japan,100,"Statistics, Python, Kubernetes, Azure, AWS",Master,4,Technology,2024-07-01,2024-08-12,2316,7.7,Predictive Systems
AI01745,AI Research Scientist,174304,EUR,EX,FT,Germany,S,Germany,100,"Java, Python, SQL, Spark",PhD,16,Energy,2024-10-11,2024-11-19,1774,5.5,Cognitive Computing
AI01746,Data Analyst,273838,USD,EX,PT,Norway,L,Norway,0,"MLOps, Hadoop, Python, AWS, Tableau",Master,13,Automotive,2025-02-27,2025-05-06,760,7.5,Cloud AI Solutions
AI01747,AI Product Manager,200671,USD,SE,PT,Denmark,L,Denmark,100,"Statistics, Git, Scala, Tableau",PhD,6,Consulting,2025-03-27,2025-04-17,1861,7,DataVision Ltd
AI01748,Data Scientist,88944,USD,EN,PT,Australia,L,Ireland,100,"Scala, Computer Vision, TensorFlow, Tableau",Associate,1,Finance,2024-05-24,2024-07-30,1630,7.9,Machine Intelligence Group
AI01749,Autonomous Systems Engineer,105834,USD,MI,PT,Switzerland,M,United States,0,"R, SQL, Kubernetes, Statistics, Mathematics",Bachelor,3,Technology,2024-02-28,2024-03-23,2165,5.3,Cloud AI Solutions
AI01750,ML Ops Engineer,145239,USD,EX,FL,Japan,M,France,100,"Tableau, Statistics, Git, AWS",Bachelor,18,Consulting,2024-11-08,2024-12-13,1722,5.3,Smart Analytics
AI01751,Data Scientist,182542,GBP,SE,FT,United Kingdom,L,China,0,"SQL, AWS, Scala, Deep Learning, TensorFlow",Master,5,Energy,2024-06-12,2024-07-20,2158,8.4,Machine Intelligence Group
AI01752,Computer Vision Engineer,160290,USD,EX,PT,Ireland,S,Ireland,100,"Kubernetes, Azure, SQL, AWS",Associate,16,Healthcare,2024-07-22,2024-09-12,1331,5.2,DataVision Ltd
AI01753,Deep Learning Engineer,99539,USD,SE,PT,India,M,India,50,"Hadoop, Python, Computer Vision, TensorFlow, GCP",Master,9,Technology,2025-02-17,2025-04-10,1390,9.3,Predictive Systems
AI01754,Autonomous Systems Engineer,161117,EUR,EX,FT,Germany,S,Singapore,0,"TensorFlow, Hadoop, Mathematics, GCP",PhD,11,Transportation,2025-01-07,2025-02-05,901,6.7,Future Systems
AI01755,AI Specialist,209331,USD,EX,FT,United States,L,United States,0,"PyTorch, Deep Learning, Data Visualization, Kubernetes, GCP",Master,18,Telecommunications,2024-12-15,2025-01-31,1762,7,TechCorp Inc
AI01756,Machine Learning Researcher,48926,USD,EN,FT,China,S,China,100,"Deep Learning, Python, TensorFlow",Bachelor,0,Finance,2024-04-23,2024-06-15,2419,5.7,Smart Analytics
AI01757,Data Scientist,96757,EUR,SE,FL,Germany,S,Germany,100,"R, PyTorch, Hadoop, Mathematics",PhD,7,Real Estate,2024-03-19,2024-05-13,2136,5,Neural Networks Co
AI01758,ML Ops Engineer,36974,USD,EN,FT,South Korea,M,Sweden,100,"SQL, PyTorch, Java, Computer Vision, R",Master,1,Government,2025-01-23,2025-03-22,738,9.8,AI Innovations
AI01759,Principal Data Scientist,153812,USD,SE,FL,Denmark,L,Germany,100,"Tableau, Python, GCP, Statistics, Deep Learning",PhD,5,Energy,2024-07-13,2024-08-26,1989,5.3,AI Innovations
AI01760,Data Scientist,74063,USD,MI,PT,South Korea,L,South Korea,0,"SQL, Azure, TensorFlow, Git",PhD,4,Healthcare,2024-10-16,2024-12-26,973,8.4,Future Systems
AI01761,AI Specialist,91293,USD,EX,PT,Austria,S,Austria,0,"Git, PyTorch, TensorFlow, NLP",Master,18,Energy,2025-03-13,2025-04-21,2397,6,DeepTech Ventures
AI01762,AI Product Manager,51764,USD,EN,CT,South Korea,M,South Korea,0,"Deep Learning, Scala, Azure, TensorFlow, Python",Associate,0,Education,2024-04-09,2024-05-01,1187,7.4,Digital Transformation LLC
AI01763,AI Consultant,97638,USD,MI,FL,Canada,L,Canada,100,"Hadoop, Docker, Scala, Mathematics, Statistics",Associate,2,Finance,2025-04-29,2025-05-30,1196,5.2,Future Systems
AI01764,ML Ops Engineer,107417,USD,MI,CT,Sweden,L,Norway,100,"GCP, Python, NLP",Associate,4,Education,2024-08-08,2024-10-03,1660,7.8,DeepTech Ventures
AI01765,ML Ops Engineer,129743,USD,EN,FL,Switzerland,L,Switzerland,100,"NLP, Linux, Tableau",Master,1,Manufacturing,2025-01-22,2025-03-22,1488,7.6,DataVision Ltd
AI01766,Data Analyst,102189,USD,SE,FT,Israel,L,Israel,100,"PyTorch, Deep Learning, TensorFlow, MLOps, Kubernetes",Master,9,Telecommunications,2024-11-25,2024-12-11,1634,9.8,Smart Analytics
AI01767,Data Engineer,96291,GBP,MI,CT,United Kingdom,S,Denmark,0,"TensorFlow, Linux, Python",Associate,3,Automotive,2024-05-06,2024-05-25,2453,8.9,Machine Intelligence Group
AI01768,ML Ops Engineer,43233,USD,EN,CT,Israel,S,Israel,100,"Python, Tableau, Azure",Associate,0,Energy,2024-10-13,2024-12-15,1055,9.4,Predictive Systems
AI01769,Robotics Engineer,55317,USD,MI,FL,Ireland,S,Ireland,50,"Data Visualization, NLP, Java, Python, Scala",Master,4,Technology,2024-10-11,2024-12-10,2367,9.1,Algorithmic Solutions
AI01770,Machine Learning Researcher,59459,USD,EN,PT,Australia,L,Australia,50,"Java, R, Deep Learning",Associate,0,Automotive,2024-09-22,2024-11-09,1539,6.8,Smart Analytics
AI01771,AI Architect,136980,USD,EX,CT,Finland,S,Finland,0,"Python, Kubernetes, Mathematics, Tableau",Bachelor,11,Retail,2024-10-26,2025-01-01,633,6,Machine Intelligence Group
AI01772,Machine Learning Engineer,40975,USD,EN,FL,Japan,S,Japan,50,"Linux, NLP, SQL, R, Scala",PhD,1,Healthcare,2024-06-06,2024-08-08,759,9.3,Digital Transformation LLC
AI01773,AI Specialist,285999,EUR,EX,FL,Germany,L,Norway,100,"Deep Learning, Mathematics, Python",PhD,10,Real Estate,2025-04-15,2025-05-22,1979,9,Quantum Computing Inc
AI01774,AI Specialist,175470,EUR,EX,FT,Netherlands,M,Norway,50,"Mathematics, Spark, SQL",Bachelor,19,Transportation,2024-09-17,2024-11-28,1769,6.4,Machine Intelligence Group
AI01775,Data Scientist,125319,USD,SE,CT,Denmark,S,Germany,50,"R, Spark, Statistics",PhD,7,Consulting,2025-03-04,2025-03-27,1202,5.6,Smart Analytics
AI01776,AI Architect,68912,USD,SE,PT,China,S,China,0,"GCP, Linux, Data Visualization",Associate,5,Telecommunications,2025-01-07,2025-02-15,2181,8.8,Future Systems
AI01777,Machine Learning Researcher,41569,USD,EN,CT,Japan,S,Japan,0,"Kubernetes, AWS, Computer Vision, Deep Learning, Docker",Master,1,Healthcare,2024-05-24,2024-07-16,521,5.5,Advanced Robotics
AI01778,Principal Data Scientist,69873,USD,MI,PT,Finland,M,Finland,0,"Python, AWS, MLOps, Docker, Mathematics",PhD,4,Finance,2024-05-23,2024-08-04,1003,5.6,Autonomous Tech
AI01779,Principal Data Scientist,190178,USD,EX,FT,Norway,S,Norway,50,"Kubernetes, Python, Data Visualization, Deep Learning, TensorFlow",Associate,17,Technology,2024-07-14,2024-08-03,787,9.5,Neural Networks Co
AI01780,Research Scientist,70984,USD,MI,CT,Japan,L,Japan,50,"Java, Computer Vision, Deep Learning, Scala",PhD,3,Telecommunications,2024-03-21,2024-04-08,2015,8.4,Smart Analytics
AI01781,ML Ops Engineer,88987,USD,SE,PT,Finland,L,Finland,100,"Git, R, Hadoop",PhD,9,Technology,2024-10-05,2024-11-21,863,8.9,Neural Networks Co
AI01782,AI Research Scientist,121632,USD,SE,PT,Singapore,S,Singapore,100,"PyTorch, Spark, Kubernetes, Computer Vision",Bachelor,8,Finance,2024-10-23,2024-11-30,569,9.1,Digital Transformation LLC
AI01783,Deep Learning Engineer,48788,USD,EN,PT,Canada,S,Canada,100,"Git, SQL, Data Visualization",PhD,1,Automotive,2025-04-03,2025-06-15,1277,6.4,Future Systems
AI01784,AI Product Manager,75031,USD,SE,PT,China,S,China,100,"Hadoop, Python, Computer Vision, NLP",Master,5,Transportation,2024-08-29,2024-10-09,1673,8.6,Digital Transformation LLC
AI01785,NLP Engineer,109340,USD,MI,FT,United States,M,United States,0,"Data Visualization, PyTorch, Mathematics, Computer Vision",PhD,2,Energy,2024-01-30,2024-03-08,1769,7.2,TechCorp Inc
AI01786,Data Scientist,94406,USD,MI,FL,Switzerland,S,Switzerland,0,"Scala, Python, GCP, Docker",Associate,3,Energy,2024-09-23,2024-11-20,864,8.7,Future Systems
AI01787,Machine Learning Engineer,125758,USD,MI,CT,United States,L,United States,100,"AWS, Java, MLOps",Bachelor,4,Retail,2024-10-14,2024-11-03,1759,9.9,Advanced Robotics
AI01788,AI Research Scientist,70196,USD,MI,CT,China,M,China,100,"PyTorch, TensorFlow, Statistics, Spark",Bachelor,2,Media,2025-01-31,2025-02-17,2177,8.6,DataVision Ltd
AI01789,ML Ops Engineer,98487,USD,EN,CT,Switzerland,L,Singapore,50,"Kubernetes, Spark, MLOps",Associate,0,Gaming,2025-02-17,2025-04-16,2441,7,DataVision Ltd
AI01790,Autonomous Systems Engineer,198730,EUR,EX,FT,Netherlands,M,Netherlands,0,"Docker, SQL, Azure, Hadoop, Deep Learning",Associate,17,Media,2025-04-05,2025-05-17,1327,7.3,Smart Analytics
AI01791,Machine Learning Engineer,61132,USD,MI,CT,Japan,M,Germany,0,"TensorFlow, GCP, Linux",Bachelor,2,Healthcare,2024-08-23,2024-10-27,1504,8.4,Machine Intelligence Group
AI01792,Research Scientist,37133,USD,EN,CT,South Korea,S,South Korea,0,"AWS, R, Statistics, Hadoop",Bachelor,0,Telecommunications,2024-12-04,2025-01-12,586,9.8,Advanced Robotics
AI01793,NLP Engineer,86443,USD,EN,FL,Denmark,S,Denmark,100,"TensorFlow, PyTorch, Azure",PhD,1,Government,2024-09-15,2024-11-26,1386,6.8,TechCorp Inc
AI01794,Deep Learning Engineer,77498,USD,SE,PT,Ireland,M,Ireland,0,"Kubernetes, Python, Mathematics, Scala",Master,9,Government,2024-06-20,2024-08-06,1327,7.7,TechCorp Inc
AI01795,Machine Learning Researcher,83094,USD,SE,FT,Japan,S,Japan,50,"Java, Mathematics, Deep Learning",PhD,5,Automotive,2024-04-01,2024-04-19,1174,7.9,Smart Analytics
AI01796,AI Product Manager,35197,USD,EN,FT,Japan,S,Japan,50,"Linux, Hadoop, Spark, Statistics, R",PhD,1,Transportation,2024-11-07,2024-11-23,1454,9.8,Cognitive Computing
AI01797,Computer Vision Engineer,140278,USD,SE,CT,Sweden,M,Sweden,50,"Scala, Java, Data Visualization, GCP, R",PhD,9,Government,2024-02-29,2024-04-11,2083,6.5,Advanced Robotics
AI01798,Robotics Engineer,85861,GBP,EN,CT,United Kingdom,L,United Kingdom,50,"Mathematics, Git, NLP, Computer Vision, Deep Learning",PhD,1,Government,2024-07-07,2024-07-28,1833,8.8,Cognitive Computing
AI01799,Data Scientist,149846,EUR,SE,CT,Netherlands,M,Netherlands,0,"Tableau, Mathematics, Azure",Master,7,Telecommunications,2024-01-21,2024-03-27,536,7.5,TechCorp Inc
AI01800,AI Specialist,93779,GBP,MI,FT,United Kingdom,S,Singapore,50,"Data Visualization, SQL, Python",Bachelor,4,Media,2024-05-27,2024-07-19,656,8.6,Autonomous Tech
AI01801,Machine Learning Engineer,75605,USD,MI,FT,Canada,M,Canada,50,"Python, GCP, TensorFlow, Java, SQL",Bachelor,4,Real Estate,2024-10-01,2024-11-30,1117,6.2,DataVision Ltd
AI01802,Autonomous Systems Engineer,207463,USD,EX,FT,Singapore,L,France,50,"Java, PyTorch, SQL, NLP, TensorFlow",Bachelor,17,Real Estate,2024-09-20,2024-11-11,727,9.6,Smart Analytics
AI01803,Deep Learning Engineer,80171,USD,SE,FL,Israel,S,Israel,0,"TensorFlow, Python, GCP",Master,9,Automotive,2024-04-05,2024-05-27,1556,7.5,Cognitive Computing
AI01804,Computer Vision Engineer,82542,USD,EN,FL,Singapore,M,Singapore,50,"Deep Learning, Python, TensorFlow, GCP",PhD,1,Gaming,2025-04-24,2025-06-03,1226,8.7,DeepTech Ventures
AI01805,Data Analyst,76070,USD,MI,CT,Japan,M,Japan,100,"NLP, TensorFlow, AWS, Python, Scala",Bachelor,3,Manufacturing,2024-02-21,2024-04-05,1707,7.7,Future Systems
AI01806,Machine Learning Researcher,284282,USD,EX,FT,United States,L,United States,0,"Kubernetes, Scala, Deep Learning, Mathematics, Spark",Bachelor,13,Consulting,2024-10-03,2024-10-25,1094,7.1,DataVision Ltd
AI01807,Principal Data Scientist,116501,USD,SE,PT,South Korea,L,South Korea,0,"PyTorch, TensorFlow, R, Computer Vision",Associate,7,Education,2024-05-20,2024-07-16,2441,7.6,Autonomous Tech
AI01808,Principal Data Scientist,34731,USD,EN,PT,South Korea,S,South Korea,0,"Java, Python, TensorFlow, Scala, PyTorch",PhD,0,Transportation,2024-06-05,2024-07-26,777,7.6,Smart Analytics
AI01809,Deep Learning Engineer,69318,USD,EN,FL,Sweden,S,Sweden,50,"Python, Spark, Kubernetes",Master,0,Gaming,2024-02-27,2024-03-26,808,5.4,Digital Transformation LLC
AI01810,AI Research Scientist,39939,USD,EN,CT,China,S,China,0,"Scala, Linux, MLOps",PhD,1,Gaming,2024-05-18,2024-07-16,1780,7.8,Future Systems
AI01811,Robotics Engineer,50892,USD,MI,CT,China,S,China,50,"Git, SQL, GCP",Master,3,Gaming,2025-03-14,2025-05-23,509,6.1,Predictive Systems
AI01812,AI Specialist,109417,USD,MI,PT,Sweden,L,Sweden,50,"Tableau, Computer Vision, Statistics, MLOps",Associate,2,Consulting,2024-11-25,2024-12-27,2050,10,Future Systems
AI01813,Machine Learning Researcher,50703,USD,MI,FL,Japan,S,China,50,"Docker, GCP, PyTorch",Associate,2,Healthcare,2025-02-17,2025-04-08,2320,7.2,Cognitive Computing
AI01814,Data Engineer,59023,USD,EN,CT,Israel,L,Israel,100,"Linux, Docker, MLOps, AWS, Azure",Master,1,Energy,2024-12-13,2025-02-24,702,9.1,Predictive Systems
AI01815,Principal Data Scientist,74076,USD,EN,PT,Denmark,M,Denmark,50,"Python, PyTorch, MLOps, SQL, Data Visualization",Associate,1,Technology,2024-10-24,2024-12-02,2111,5.5,TechCorp Inc
AI01816,AI Architect,42837,USD,EN,FL,China,S,China,50,"GCP, MLOps, TensorFlow",Associate,0,Telecommunications,2025-03-28,2025-05-30,1492,5.7,DeepTech Ventures
AI01817,NLP Engineer,103110,GBP,MI,PT,United Kingdom,S,United Kingdom,0,"TensorFlow, Python, Linux, Mathematics",PhD,3,Energy,2024-05-14,2024-07-04,875,7.1,Cognitive Computing
AI01818,Deep Learning Engineer,117984,GBP,SE,PT,United Kingdom,M,United Kingdom,50,"Scala, Docker, AWS, Kubernetes, Python",Associate,7,Technology,2024-09-21,2024-11-26,1634,6.4,AI Innovations
AI01819,AI Research Scientist,178756,USD,SE,FL,Norway,L,Norway,0,"Linux, GCP, MLOps",Master,8,Technology,2025-04-04,2025-05-26,1936,8.6,DataVision Ltd
AI01820,AI Software Engineer,132253,USD,SE,FT,Switzerland,S,Switzerland,0,"GCP, Spark, SQL",Bachelor,5,Technology,2024-01-01,2024-02-14,821,5.4,AI Innovations
AI01821,Data Analyst,110592,USD,EX,PT,Israel,S,Israel,100,"Spark, Docker, Linux, Tableau, AWS",PhD,17,Technology,2024-11-04,2024-12-29,1272,10,Machine Intelligence Group
AI01822,Machine Learning Engineer,91571,USD,SE,FT,Finland,L,France,50,"R, Hadoop, Data Visualization",Bachelor,5,Healthcare,2024-10-12,2024-10-29,1979,9.1,DeepTech Ventures
AI01823,Autonomous Systems Engineer,63941,USD,MI,FL,India,L,Netherlands,0,"Python, Hadoop, Scala, Git",PhD,4,Manufacturing,2024-01-10,2024-02-19,2252,7.9,Predictive Systems
AI01824,NLP Engineer,45303,USD,EN,FT,Japan,L,Japan,50,"Azure, Linux, Mathematics, Tableau",Associate,0,Real Estate,2024-01-05,2024-01-24,674,9,Digital Transformation LLC
AI01825,Machine Learning Researcher,231990,USD,EX,CT,Singapore,S,Singapore,0,"Hadoop, Computer Vision, Java, Mathematics, Deep Learning",Bachelor,13,Manufacturing,2024-08-21,2024-09-26,1117,8.6,Predictive Systems
AI01826,Data Analyst,96415,USD,SE,PT,Finland,M,Sweden,0,"Python, NLP, SQL, Linux",PhD,9,Automotive,2024-04-26,2024-06-18,1229,5.6,Smart Analytics
AI01827,ML Ops Engineer,68724,USD,EN,FT,Sweden,L,Germany,0,"GCP, Spark, Hadoop",Master,1,Government,2025-01-01,2025-02-21,1223,5.8,DeepTech Ventures
AI01828,AI Architect,39127,USD,EN,PT,Israel,M,Israel,100,"Data Visualization, SQL, Hadoop, GCP, Deep Learning",Master,1,Education,2024-01-08,2024-02-18,958,6.3,Quantum Computing Inc
AI01829,Computer Vision Engineer,94480,USD,MI,FT,Singapore,M,Austria,50,"SQL, Statistics, Kubernetes",Master,4,Healthcare,2024-11-20,2024-12-17,903,7.7,Future Systems
AI01830,AI Consultant,198321,USD,EX,CT,Denmark,M,Denmark,50,"GCP, Kubernetes, Java",Master,17,Energy,2024-08-10,2024-08-26,811,6.9,Neural Networks Co
